323d3008-ea75-454e-a433-eddad38a1fdb,2025-05-16,2025-05-17,Anzio Spring Jam 4 2025
1b6d2f06-8ff0-47b8-878d-c8d3e6bb6260,2018-5-4,2018-5-4,2018 Black to the Forest
ad67fdba-1b53-4ebc-b758-eea4035cbaf2,2015-8-7,2015-8-9,2015 American Freestyle Championships
cf224829-1299-4008-968c-ac6bf112339e,2024-08-31,2024-08-31,2024 Summer Berlin Hat
a5fad498-5e6a-4750-a25d-b8f66cee83b4,2019-2-2,2019-2-2,2019 Kova #7 Tournament 2019 (Winter Edition)
2589575f-4c5e-4eab-a4be-24bc25fc1bd7,2021-10-01,2021-10-01,Anzio 8 October 2021
ab6aaf7a-9b55-4c03-8dad-18c9b606b8ab,2017-6-23,2017-6-25,2017 Munich Mash
31139d05-339e-4c26-9630-bec6c9b14e42,2019-3-1,2019-3-1,2019 Frisbeer Cup
2479bc08-96ef-4951-bdac-bebbd9c6400b,2019-7-20,2019-7-20,2019 Amsterjam
bce7306f-6d9d-404c-94eb-bbf2975612b6,2018-3-31,2018-3-31,Israeli Freestyle Frisbee Championship 2018
29c15e0e-5788-4806-abb3-baa95af2eee7,2018-6-11,2018-6-11,2018 US Open
7cad015d-501f-4854-ba16-4fae77466991,2025-07-30,2025-08-02,FPAW 2025
39b766c6-93fd-4c89-b6f3-93bad4ca2682,2017-7-24,2017-7-24,Z25
abb5ce86-7547-4e40-ac5f-e14853c22cc9,2023-01-24,2023-01-25,Ryan Test Event
0b261fcc-218f-4d3e-ab65-8dc019a1c63a,2019-3-8,2019-3-8,2019 Holyjam
852f05e0-ec85-46a4-b098-4af989b68aa2,2019-10-19,2019-10-19,Ilkas awesome Birthday Hat Tournament
b5e41431-8861-4652-9667-6d1dfc2be758,2018-5-26,2018-5-26,123 Four Seasons Hat Tournament  - Edition Spring 2018
2ea46dba-62b0-4b1b-8d94-5a9f51a7d494,2017-8-3,2017-8-3,2017 FPAW
c814635c-75b3-4cdd-bd10-f32135bcd6f5,2019-9-28,2019-9-28,2019 Beachstylers
54bfb447-f188-46ff-afcf-8ce8d5eb808c,2015-5-29,2015-5-31,2015 EFC
eac41b8b-a107-48a7-87d7-20ce132c8201,2017-10-20,2017-10-20,2017 Kova #2 Hat Tournament (Autumn Edition)
bff6d9f2-0f0e-4d21-97a2-62ccc098a6b3,2018-7-7,2018-7-7,German Freestyledisc Championships
6ccc0383-45b7-4db9-8f9d-3d622f0a07b5,2023-01-01,2023-01-01,2023 Berlin Winter Hat Tournament
d691e9bb-375d-433f-bf6d-348a49f18019,2023-04-22,2023-04-23,Virginia States 2023
033be81c-2452-4729-abe5-13cd85735cba,2017-7-1,2002-7-17,2017 Potlatch
ca1edaef-6019-48e9-a6b2-2bc7f923ee70,2017-12-16,2017-12-17,2017 Lazzaroni
caa5c9ce-97c8-4c10-928a-0f2be754ef82,2013-7-18,2013-7-20,2013 - Japan Overall Championship
5fc98849-3bfe-4dbc-acf9-5e7bc2cc7eae,2010-01-19,2010-01-19,Ryan Test 2
5e78385f-72ec-4257-858b-e932f15f9115,2018-8-11,2018-8-11,Cranbury Jam 2
4ca47611-80c3-4510-8d5f-ba997ef5fd8a,2022-09-22,2022-12-24,FPAW 2022
c247c565-8542-4082-ac18-0400927a2023,2020-1-17,2020-1-17,Juntos es Mejor
66a245b5-9218-4a01-8599-67e737bd3d95,2014-12-6,2014-2-8,2014 Lazzaroni
97d8a370-9ee9-4c0a-a408-d62bc95a68bb,2021-10-21,2021-10-21,2021 YJIW October 21
b01b139c-7493-44cb-90b3-0a92b3735d98,2013-6-22,2013-6-23,2013 Mountain Alternative Open
760242a3-ab3d-4583-9c07-466ad0dd446b,2016-4-29,2016-5-1,2016 European Freestyle Disc Open
d23c971a-4458-4374-a876-830dd773ab33,2017-4-14,2017-4-16,2017 Paganello
67e596ac-e1a6-4036-8575-2368ac4764aa,2013-6-22,2013-6-23,2013 - Fusion
1728d03d-5c3b-4baf-94ff-d8d9e45174a7,2022-09-01,2022-09-01,WFDF2022
1cb977aa-8c8c-4b34-87cb-c28c4540cb41,2016-10-1,2016-10-1,1234 Seasons Hat - Fall 2016
54ddd2c8-580a-41cf-9008-e3f4b5996ee4,2016-11-12,2016-11-12,2016 JamBrittania
a620129b-4a32-4fdd-8280-d04a6d855a14,2016-10-14,2016-10-14,2016 Beachstylers
5f3c2ce5-a9fc-4e44-baec-e02b47363890,2014-4-18,2014-4-20,2014 Paganello
9d9ce723-23b2-4838-bd9f-c958c364b71d,2025-08-31,2025-08-31,Ryan Test Quick 2025
dcd0a527-61e2-4a23-a47f-4c2760dd2010,2015-10-24,2015-10-25,2015 Beachstylers
0b8d07ca-9a01-494a-9fc3-93489ad9f33a,2018-9-21,2018-9-21,25 Coppa Citta di Milano
49ae5d5a-f606-4fcd-bc8e-e539c6b45cd4,2018-1-13,2018-1-13,Kova #3 Tournament 2017 (Winter Edition)
8e3f3601-bc0f-4e80-abc1-56f391748def,2024-04-01,2024-04-01,Paganello 2024
56562852-5f7f-485e-b4b0-abce0ea83604,2016-6-25,2016-6-25,2016 Amsterjam
b593bab8-d699-42ce-916a-a12167b53de6,2017-1-7,2008-1-17,2017 In den Hallen
f54fbb5a-8633-4c29-b118-69d422d0912c,2024-06-22,2024-06-23,German Championships 2024
b15bf2b2-5532-4592-9a82-5ec755fc6dbd,2024-03-21,2024-03-21,Berlin Hat tournament Edition Winter 2024
